INSTITUTE NAME,PLACE,lat,lng,source
D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,18.1124372,79.01929969999999,google
GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,18.1124372,79.01929969999999,google
SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,18.3671087,79.1556251,google
COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,18.1124372,79.01929969999999,google
SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,18.1124372,79.01929969999999,google
VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,18.4454527,79.163319,google
INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,18.1124372,79.01929969999999,google
BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,17.2080296,80.2024059,google
SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,17.1970619,80.8998026,google
MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,18.1124372,79.01929969999999,google
MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,16.9181985,80.3633292,google
COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,18.1124372,79.01929969999999,google
DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH,KHAMMAM,17.2606641,80.1143744,google
GANAPATHI ENGINEERING COLLGE,WARANGAL,17.943458,79.58862040000001,google
NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,18.4833268,79.2229945,google
NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,18.1124372,79.01929969999999,google
TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,17.9917044,79.49292229999999,google
VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,BHONGIR,18.1124372,79.01929969999999,google
VMR PRADEEP KUMAR INST OF ENGG & TECH,HANAMKONDA,17.9364375,79.45956249999999,google
BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,17.3529399,78.5091363,google
BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,17.5269967,78.37137229999999,google
GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,17.5205049,78.3654933,google
G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,17.4116313,78.3986958,google
KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,16.9947467,79.9750257,google
KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,18.1124372,79.01929969999999,google
UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,18.1124372,79.01929969999999,google
MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,18.1124372,79.01929969999999,google
MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,18.1124372,79.01929969999999,google
MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,17.5601893,78.44945129999999,google
MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,17.5601893,78.44945129999999,google
PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,18.1124372,79.01929969999999,google
PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY FOR WOMEN,KHAMMAM,18.1124372,79.01929969999999,google
RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,17.5005205,78.390804,google
SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,17.4244988,78.2951293,google
SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,18.1124372,79.01929969999999,google
STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,17.3964905,78.4730364,google
VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,17.4769029,78.6918712,google
GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,18.1124372,79.01929969999999,google
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD,MAHABUBABAD,17.5980196,79.99168310000002,google
JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR,PALAIR,17.210535,79.9252175,google
KPRIT COLLEGE OF ENGINEERING,GHATKESAR,17.4331809,78.68534679999999,google
GOVERNMENT ENGINEERING COLLEGE KOSGI,KOSGI,16.988424,77.70560499999999,google
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE (AUTONOMOUS),HUZURABAD,18.1124372,79.01929969999999,google
MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,18.1124372,79.01929969999999,google
PALLAVI ENGINEERING COLLEGE  (AUTONOMOUS),KUNTLOOR,17.3497904,78.6090651,google
SRI CHAITANYA INSTITUTE OF TECHNOLOGY AND RESEARCH,KHAMMAM,18.1124372,79.01929969999999,google
SREE DATTHA GRP OF INSTNS (AUTONOMOUS),IBRAHIMPATAN,17.2098131,78.6234711,google
SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS),NADERGUL,17.282012,78.553765,google
SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS),SECUNDERABAD,18.1124372,79.01929969999999,google
SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS),HANAMKONDA,18.1124372,79.01929969999999,google
TRR COLLEGE OF TECHNOLOGY,MEERPET,17.5830241,78.26573789999999,google
,"nan
    nan
 552,",18.1124372,79.01929969999999,google
Disclaimer:,"nan
    nan
 553,",18.1124372,79.01929969999999,google
"1. Last rank statement does not reflect the candidates admitted in special reservation categories like PH, NCC, Sports and Games, Children of Armed Personnel (CAP) seats, State wide colleges & Minority colleges.","nan
    nan
 554,",17.0944155,79.7750322,google
2. Every care has been taken to present accurate information.  The Ranks shown are at the end of Web Counseling process and does not indicate the dropouts or spot admissions.,"nan
    nan
 555,",17.0944155,79.7750322,google
3. The statement shall be used only for information to assess the mode of opting by candidates and shall in no way reflect the rank upto which seat can be allotted in the present academic year.,"nan
    nan
 556,",17.0944155,79.7750322,google
4. The ranks indicated inclusive of the ranks allotted in respect of Consequential Vacancies arose at the final round of Allotment.,"nan
    nan
 557,",17.0944155,79.7750322,google
5. The TGCHE/DTE is not responsible for Print Errors.,"nan
    nan
 558,",17.4028163,78.4565918,google
6. Girls are also eligible for Boys seats.,"nan
    nan
 559,",18.1124372,79.01929969999999,google
"7.In terms of  G.O.Ms.No. 42  Higher Education Dept.dated:18-05-2009,15% unreserved seats are filled first with combined merit list of candidates followed by 85 % seats with local candidates only.","nan
    nan
 560,",17.0944155,79.7750322,google
8. NA means Not Applicable.,"nan
    nan
 561,",18.1124372,79.01929969999999,google
