INST CODE,INSTITUTE NAME,PLACE,DIST,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
SNIS,"SRINIDHI INSTITUTE OF SCI AND
TECHNOLOGY",GHATKESAR,MDL,COED,PVT,1997,ECM,"ELECTRONICS AND COMPUTER
ENGINEERING",20526.0,25319,67537.0,67537,55571.0,61973,61061.0,61061,48628.0,72508,53637.0,79322,78755.0,94524,60703.0,60703,26323.0,45278,130000,JNTUH
SNIS,"SRINIDHI INSTITUTE OF SCI AND
TECHNOLOGY",GHATKESAR,MDL,COED,PVT,1997,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",19608.0,26322,61757.0,90567,95017.0,95017,19608.0,100273,96494.0,96494,90965.0,101641,70053.0,94062,61751.0,120061,74472.0,74472,130000,JNTUH
SNIS,"SRINIDHI INSTITUTE OF SCI AND
TECHNOLOGY",GHATKESAR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,10131.0,11159,30400.0,33967,18065.0,18879,35126.0,35126,14645.0,19096,27349.0,27349,40674.0,42356,29868.0,56553,11535.0,11546,130000,JNTUH
SNIS,"SRINIDHI INSTITUTE OF SCI AND
TECHNOLOGY",GHATKESAR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,38438.0,88818,118711.0,118711,119306.0,119306,60668.0,88818,81800.0,109355,84605.0,88818,118944.0,120339,100856.0,117118,83480.0,106711,130000,JNTUH
SNTI,"SCIENT INSTITUTE OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2001,CSE,"COMPUTER SCIENCE AND
ENGINEERING",58304.0,58304,112700.0,112700,103524.0,106268,86990.0,86990,85118.0,101078,94363.0,103648,118068.0,119552,110383.0,111530,112964.0,112964,58000,JNTUH
SNTI,"SCIENT INSTITUTE OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2001,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",79246.0,79246,103031.0,103031,79246.0,96310,79246.0,79246,90588.0,95743,83652.0,83652,107058.0,107058,103271.0,118392,79246.0,79246,58000,JNTUH
SNTI,"SCIENT INSTITUTE OF
TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2001,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",70502.0,70502,109837.0,111270,110751.0,110751,98208.0,98208,98332.0,113617,70502.0,70502,120579.0,120579,110011.0,120007,70502.0,89280,58000,JNTUH
SNVM,"S N VANITHA PHARMACY MAHA
VIDYALAYA",TARNAKA,HYD,GIRLS,PVT,1998,PHD,PHARM - D (M.P.C. STREAM),,46310,,46310,,46310,,46310,,46310,,46310,,46310,,46310,,46310,75000,OU
SNVM,"S N VANITHA PHARMACY MAHA
VIDYALAYA",TARNAKA,HYD,GIRLS,PVT,1998,PHM,B. PHARMACY (M.P.C. STREAM),,76758,,76758,,76758,,76758,,76758,,76758,,76758,,76758,,76758,95000,OU
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",57551.0,63837,113757.0,113757,112931.0,112931,90464.0,90464,89478.0,100540,57551.0,113336,120236.0,120236,66180.0,80816,64169.0,83677,75000,JNTUH
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,CIV,CIVIL ENGINEERING,119183.0,119183,119183.0,119183,119183.0,119183,119183.0,119183,119183.0,119183,119183.0,119183,119183.0,119183,119183.0,119183,119183.0,119183,75000,JNTUH
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,CSE,"COMPUTER SCIENCE AND
ENGINEERING",31916.0,31916,84525.0,103669,48911.0,69679,52275.0,52275,49372.0,59843,78641.0,109944,92859.0,99440,87037.0,112473,41368.0,46985,75000,JNTUH
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,CSG,COMPUTER SCIENCE & DESIGN,103633.0,103633,103633.0,103633,103633.0,103633,103633.0,103633,103633.0,103633,103633.0,103633,103633.0,103633,103633.0,103633,103633.0,103633,75000,JNTUH
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",47113.0,56917,101884.0,109758,85583.0,99793,73295.0,73295,69999.0,69999,101772.0,101772,121210.0,121210,110470.0,110470,57088.0,58880,75000,JNTUH
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",68051.0,78563,107293.0,107293,113159.0,113159,68051.0,78563,108266.0,108266,89693.0,89693,118663.0,118663,121120.0,121120,88318.0,88318,75000,JNTUH
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",115228.0,115228,115228.0,115228,115228.0,115228,115228.0,115228,115228.0,115228,115228.0,115228,115228.0,115228,115228.0,115228,115228.0,115228,75000,JNTUH
SPEC,"ST PETERS ENGINEERING
COLLEGE (AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,45617.0,45617,102877.0,112228,84044.0,87675,91954.0,91954,79491.0,81605,107215.0,114035,120812.0,120812,117132.0,117132,52071.0,52071,75000,JNTUH
SPHN,"SPHOORTHY ENGINEERING
COLLEGE",NADERGUL,RR,COED,PVT,2004,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",66017.0,109074,112207.0,112207,114032.0,114032,87550.0,109074,93099.0,112765,81370.0,109074,119892.0,121143,117577.0,118699,86578.0,109612,72000,JNTUH
SPHN,"SPHOORTHY ENGINEERING
COLLEGE",NADERGUL,RR,COED,PVT,2004,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",69647.0,69647,112976.0,114136,111227.0,111227,69647.0,69647,85723.0,96056,114417.0,114417,117789.0,120781,115593.0,115593,69647.0,69647,72000,JNTUH
SPHN,"SPHOORTHY ENGINEERING
COLLEGE",NADERGUL,RR,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",65114.0,66671,102577.0,115025,111376.0,113742,85065.0,85065,95471.0,95471,112013.0,112013,116802.0,116802,117948.0,117948,79602.0,79602,72000,JNTUH
SPHN,"SPHOORTHY ENGINEERING
COLLEGE",NADERGUL,RR,COED,PVT,2004,CSO,"COMPUTER SCIENCE AND
ENGINEERING (IOT)",97976.0,97976,97976.0,97976,97976.0,112899,97976.0,97976,99188.0,99188,97976.0,97976,97976.0,115974,97976.0,97976,110873.0,110873,72000,JNTUH
SPLP,STPAULS COLLEGE OF PHARMACY,TURKAYAMJAL,RR,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),64486.0,64486,64486.0,64486,64486.0,64486,64486.0,64486,64486.0,64486,64486.0,64486,64486.0,64486,64486.0,64486,64486.0,64486,55000,OU
SRCP,"S R R COLLEGE OF
PHARMACEUTICAL SCIS",ELKATHURTY,HNK,COED,PVT,2002,PHD,PHARM - D (M.P.C. STREAM),71416.0,71416,71416.0,71416,71416.0,71416,71416.0,71416,71416.0,71416,71416.0,71416,71416.0,71416,71416.0,71416,71416.0,71416,68000,JNTUH
SRCP,"S R R COLLEGE OF
PHARMACEUTICAL SCIS",ELKATHURTY,HNK,COED,PVT,2002,PHM,B. PHARMACY (M.P.C. STREAM),42306.0,42306,42306.0,42306,42306.0,42306,42306.0,42306,42306.0,42306,42306.0,42306,42306.0,42306,42306.0,42306,42306.0,42306,45000,JNTUH
SREE,SREE COLLEGE OF PHARMACY,KOTHAGUDEM,KGM,COED,PVT,2009,PHM,B. PHARMACY (M.P.C. STREAM),115347.0,115347,115347.0,115347,115347.0,115347,115347.0,115347,115347.0,115347,115347.0,115347,115347.0,115347,115347.0,115347,115347.0,115347,60000,KU
SRHP,"SR UNIVERSITY ( FORMERLY S R
ENGINEERING COLLEGE)",HASANPARTHY,HNK,COED,PVT,2002,CIV,CIVIL ENGINEERING,121107.0,121107,121107.0,121107,121107.0,121107,121107.0,121107,121107.0,121107,121107.0,121107,121107.0,121107,121107.0,121107,121107.0,121107,115000,SR UNIVERSITY
SRHP,"SR UNIVERSITY ( FORMERLY S R
ENGINEERING COLLEGE)",HASANPARTHY,HNK,COED,PVT,2002,CSE,"COMPUTER SCIENCE AND
ENGINEERING",19276.0,19276,47854.0,47854,28797.0,33576,82675.0,82675,31917.0,35888,33627.0,38505,45246.0,60832,40695.0,44278,24327.0,24327,115000,SR UNIVERSITY
SRHP,"SR UNIVERSITY ( FORMERLY S R
ENGINEERING COLLEGE)",HASANPARTHY,HNK,COED,PVT,2002,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",40753.0,40753,94569.0,94569,73003.0,73003,40753.0,46318,56589.0,99577,69751.0,106786,79001.0,117581,62676.0,116245,54078.0,66604,115000,SR UNIVERSITY
SRHP,"SR UNIVERSITY ( FORMERLY S R
ENGINEERING COLLEGE)",HASANPARTHY,HNK,COED,PVT,2002,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",81223.0,81223,121100.0,121100,106119.0,116475,81223.0,81223,105009.0,105009,81223.0,81223,121358.0,121358,92761.0,111476,81223.0,81223,115000,SR UNIVERSITY
SRHP,"SR UNIVERSITY ( FORMERLY S R
ENGINEERING COLLEGE)",HASANPARTHY,HNK,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,33165.0,33165,56372.0,56372,103658.0,103658,33165.0,33165,82985.0,82985,33165.0,33165,117662.0,117662,42870.0,42870,33165.0,33165,115000,SR UNIVERSITY
SRIW,"SUMATHI REDDY INST OF
TECHNOLOGY FOR WOMEN",HASANPARTHY,HNK,GIRLS,PVT,2009,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",,82254,,86954,,114585,,87824,,110804,,98779,,120471,,95149,,94165,65000,JNTUH
SRIW,"SUMATHI REDDY INST OF
TECHNOLOGY FOR WOMEN",HASANPARTHY,HNK,GIRLS,PVT,2009,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",,34378,,104652,,94637,,34378,,92878,,82460,,119427,,75042,,112677,65000,JNTUH
SRIW,"SUMATHI REDDY INST OF
TECHNOLOGY FOR WOMEN",HASANPARTHY,HNK,GIRLS,PVT,2009,CSE,"COMPUTER SCIENCE AND
ENGINEERING",,35108,,63597,,59394,,74167,,52966,,77947,,121072,,119623,,51119,65000,JNTUH
SRIW,"SUMATHI REDDY INST OF
TECHNOLOGY FOR WOMEN",HASANPARTHY,HNK,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",,91102,,107606,,107955,,91102,,91102,,98377,,116809,,102833,,91102,65000,JNTUH
SRIW,"SUMATHI REDDY INST OF
TECHNOLOGY FOR WOMEN",HASANPARTHY,HNK,GIRLS,PVT,2009,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,86172,,108535,,107320,,87389,,114367,,113489,,120594,,109392,,92321,65000,JNTUH
SRYS,"SREYAS INST OF ENGG AND
TECHNOLOGY",NAGOLE,MDL,COED,PVT,2011,CIV,CIVIL ENGINEERING,121318.0,121318,121318.0,121318,121318.0,121318,121318.0,121318,121318.0,121318,121318.0,121318,121318.0,121318,121318.0,121318,121318.0,121318,81000,JNTUH
SRYS,"SREYAS INST OF ENGG AND
TECHNOLOGY",NAGOLE,MDL,COED,PVT,2011,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",39135.0,46631,94895.0,94895,67354.0,87741,39135.0,52478,79985.0,79985,88556.0,107203,121006.0,121334,118647.0,118750,53963.0,53963,81000,JNTUH
SRYS,"SREYAS INST OF ENGG AND
TECHNOLOGY",NAGOLE,MDL,COED,PVT,2011,CSE,"COMPUTER SCIENCE AND
ENGINEERING",28827.0,29320,68872.0,82474,59197.0,59197,88163.0,88163,50704.0,50704,63137.0,94373,94490.0,94490,72749.0,116180,33454.0,38277,81000,JNTUH
SRYS,"SREYAS INST OF ENGG AND
TECHNOLOGY",NAGOLE,MDL,COED,PVT,2011,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",45552.0,45552,73531.0,112072,70523.0,78427,45552.0,45552,63596.0,68440,80006.0,114193,117150.0,120300,118013.0,118013,48643.0,56354,81000,JNTUH
SRYS,"SREYAS INST OF ENGG AND
TECHNOLOGY",NAGOLE,MDL,COED,PVT,2011,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",56728.0,56728,114007.0,114007,108054.0,112926,56728.0,97837,92569.0,99923,81536.0,86648,118596.0,118596,120984.0,120984,66464.0,94158,81000,JNTUH
SRYS,"SREYAS INST OF ENGG AND
TECHNOLOGY",NAGOLE,MDL,COED,PVT,2011,MEC,MECHANICAL ENGINEERING,95179.0,95179,95179.0,95179,95179.0,95179,95179.0,95179,95179.0,95179,95179.0,95179,95179.0,95179,95179.0,95179,95179.0,95179,81000,JNTUH
SSJP,S S J COLLEGE OF PHARMACY,GANDIPET,RR,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),76285.0,76285,76285.0,76285,76285.0,76285,76285.0,76285,76285.0,76285,76285.0,76285,76285.0,76285,76285.0,76285,76285.0,76285,65000,JNTUH
STLW,"STANLEY COLLEGE OF ENGG AND
TECHNOLOGY FOR WOMEN
(AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,AID,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",,27868,,62703,,41042,,98383,,46143,,46564,,115837,,106761,,46697,78000,OU
STLW,"STANLEY COLLEGE OF ENGG AND
TECHNOLOGY FOR WOMEN
(AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,CME,COMPUTER ENGINEERING,,49425,,108784,,107002,,105599,,80008,,88716,,115773,,59491,,66697,78000,OU
STLW,"STANLEY COLLEGE OF ENGG AND
TECHNOLOGY FOR WOMEN
(AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",,22353,,45976,,36431,,39745,,33528,,37362,,85842,,64386,,34792,78000,OU
STLW,"STANLEY COLLEGE OF ENGG AND
TECHNOLOGY FOR WOMEN
(AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,53673,,112860,,113104,,77042,,110160,,76247,,121194,,120155,,60020,78000,OU
STLW,"STANLEY COLLEGE OF ENGG AND
TECHNOLOGY FOR WOMEN
(AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",,95079,,105227,,95079,,95079,,98520,,95079,,119244,,95079,,95079,78000,OU
STLW,"STANLEY COLLEGE OF ENGG AND
TECHNOLOGY FOR WOMEN
(AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,,35517,,104657,,59339,,43932,,67974,,46555,,120650,,118563,,45281,78000,OU
SVES,"SRI VENKATESWARA
ENGINEERING COLLEGE",SURYAPETA,SRP,COED,PVT,1998,CIV,CIVIL ENGINEERING,85591.0,86345,105132.0,105132,93610.0,93610,85591.0,86345,99920.0,99920,85591.0,86345,92266.0,119964,120667.0,120842,85591.0,86345,50000,JNTUH
SVES,"SRI VENKATESWARA
ENGINEERING COLLEGE",SURYAPETA,SRP,COED,PVT,1998,CSE,"COMPUTER SCIENCE AND
ENGINEERING",43959.0,44260,80714.0,80714,78805.0,78805,43959.0,44260,49675.0,49675,43959.0,70179,73364.0,78191,77958.0,77958,78754.0,78754,50000,JNTUH
SVES,"SRI VENKATESWARA
ENGINEERING COLLEGE",SURYAPETA,SRP,COED,PVT,1998,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",46902.0,57828,90179.0,90179,105595.0,105595,79349.0,79349,79170.0,79942,111732.0,111732,115071.0,115071,103473.0,103473,81744.0,89607,50000,JNTUH
SVES,"SRI VENKATESWARA
ENGINEERING COLLEGE",SURYAPETA,SRP,COED,PVT,1998,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",67740.0,67740,117414.0,117414,115237.0,115237,67740.0,67740,101803.0,101803,111827.0,111827,120483.0,120483,98826.0,98826,108048.0,108048,50000,JNTUH
SVES,"SRI VENKATESWARA
ENGINEERING COLLEGE",SURYAPETA,SRP,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,73969.0,73969,73969.0,73969,73969.0,73969,73969.0,73969,73969.0,73969,73969.0,73969,73969.0,73969,73969.0,73969,73969.0,73969,50000,JNTUH
SVHU,SATAVAHANA UNIVERSITY,KARIMNAGAR,KRM,COED,UNIV,1980,PHM,B. PHARMACY (M.P.C. STREAM),70009.0,70009,70009.0,70009,70009.0,70009,70009.0,70009,70009.0,70009,70009.0,70009,112296.0,112296,70009.0,70009,70009.0,70009,10000,SVHU
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",98571.0,98571,111715.0,112117,107266.0,112719,98571.0,119073,100132.0,113115,106641.0,106641,117785.0,117785,118559.0,118595,109414.0,109414,79350,JNTUH
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",49542.0,69990,85294.0,106424,91756.0,96400,109817.0,109817,99033.0,101729,88143.0,95664,119206.0,119614,117341.0,117520,95101.0,108461,79350,JNTUH
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",72808.0,72808,108594.0,108594,106901.0,106901,72808.0,72808,112739.0,112739,109129.0,109129,121467.0,121467,119991.0,121385,80271.0,80271,79350,JNTUH
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSO,"COMPUTER SCIENCE AND
ENGINEERING (IOT)",76964.0,76964,108101.0,108101,113043.0,113043,76964.0,76964,108707.0,108707,81891.0,81891,112999.0,112999,113830.0,113830,94418.0,94418,79350,JNTUH
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,CIV,CIVIL ENGINEERING,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,60000,JNTUH
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",62592.0,65549,112996.0,112996,108370.0,113283,62592.0,106945,77625.0,81692,71227.0,71227,95641.0,112993,116722.0,116722,62592.0,97197,60000,JNTUH
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",85346.0,85346,110618.0,110618,111559.0,111559,85346.0,85346,104631.0,104631,85346.0,107209,120259.0,121095,109281.0,117367,85346.0,85346,60000,JNTUH
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",53034.0,61841,84846.0,109354,99754.0,105625,53034.0,61841,103123.0,103123,53034.0,61841,121092.0,121092,118358.0,118358,53034.0,61841,60000,JNTUH
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,60000,JNTUH
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,81191.0,81191,81191.0,81191,98784.0,98784,81191.0,81191,81191.0,81191,81191.0,81191,86678.0,86678,81191.0,81191,81191.0,81191,60000,JNTUH
SWIT,"SWATHI INST OF TECHNOLOGY
SCI",HAYATHNAGAR,RR,COED,PVT,2009,CSE,"COMPUTER SCIENCE AND
ENGINEERING",107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,50000,OU
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,AIM,"ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING",88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,50000,JNTUH
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",64471.0,64471,102242.0,102242,105957.0,109069,75207.0,75207,74973.0,74973,64471.0,110115,120247.0,120247,95184.0,95184,113758.0,113758,50000,JNTUH
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",103898.0,103898,112843.0,112843,103898.0,104460,103898.0,103898,112663.0,112663,103898.0,103898,103898.0,103898,103898.0,103898,103898.0,103898,50000,JNTUH
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,50000,JNTUH
TCTK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",KARIMNAGAR,KRM,COED,PVT,2008,AIM,"ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING",119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,52000,JNTUH
TCTK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",KARIMNAGAR,KRM,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",55952.0,55952,91794.0,110868,88125.0,88125,55952.0,55952,101387.0,101387,55952.0,112096,107931.0,107931,116458.0,116458,55952.0,91986,52000,JNTUH
TCTK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",KARIMNAGAR,KRM,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,52000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,AIM,"ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING",51914.0,61735,92468.0,113091,93499.0,114862,51914.0,61735,71323.0,111005,103124.0,103124,117164.0,120743,94117.0,118052,67481.0,67481,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CIV,CIVIL ENGINEERING,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSE,"COMPUTER SCIENCE AND
ENGINEERING",32280.0,37739,74488.0,79418,53085.0,53085,87762.0,87762,41093.0,41141,76656.0,77917,87047.0,115128,57868.0,94684,43591.0,43591,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSG,COMPUTER SCIENCE & DESIGN,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",65171.0,65171,96384.0,107109,95049.0,106026,101308.0,105631,100616.0,107875,96155.0,106785,120354.0,120354,118445.0,118445,86572.0,111843,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",59503.0,101770,59503.0,101770,110237.0,110237,59503.0,101770,59503.0,101770,59503.0,101770,59503.0,101770,120964.0,120964,103783.0,103783,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,35957.0,43162,83906.0,83906,70276.0,74828,35957.0,43162,63032.0,77432,35957.0,43162,120748.0,120748,88593.0,96763,48233.0,49463,65000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CIV,CIVIL ENGINEERING,61777.0,61777,68011.0,68011,100076.0,100076,61777.0,61777,61777.0,61777,91629.0,91629,120937.0,120937,117143.0,117143,78000.0,78000,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",38638.0,44561,80799.0,92213,55600.0,66640,38638.0,55200,50672.0,51603,55361.0,73322,119848.0,119848,67542.0,110855,47385.0,47433,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSE,"COMPUTER SCIENCE AND
ENGINEERING",22793.0,23637,47610.0,65116,38617.0,39853,58475.0,58475,33926.0,37244,49086.0,49086,69096.0,83813,47935.0,58242,27488.0,33960,70000,JNTUH
