Inst Code,INSTITUTE NAME,Place,Dist Code,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH CODE,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CIV,CIVIL ENGINEERING,36585.0,36585,105877.0,135805,78991.0,117606,36585.0,42996,73590.0,83170,135388.0,135388,106714.0,143888,102961.0,109769,85097.0,85097,135000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,36688.0,44777,74658.0,88411,74117.0,77409,54372.0,54372,52022.0,70483,112307.0,112307,114410.0,119221,117043.0,151285,39939.0,44777,95000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,36830.0,58900,91256.0,146320,76720.0,95998,36830.0,58900,69752.0,80026,92190.0,92920,154315.0,154315,153321.0,153321,50382.0,64958,115000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,36922.0,41605,84612.0,121112,75198.0,75198,58179.0,99727,70902.0,73781,130546.0,130546,107279.0,123110,127476.0,155441,45879.0,52407,80000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36976.0,36976,72504.0,98537,61356.0,73755,101485.0,101485,59589.0,60871,99190.0,109557,128614.0,145303,156517.0,156807,38122.0,42660,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37078.0,40152,99447.0,134525,65615.0,67329,119482.0,119482,62410.0,63194,113097.0,113097,147611.0,151103,154340.0,154340,46805.0,46805,85000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37143.0,37143,76280.0,95595,51242.0,56966,48979.0,101883,51275.0,51275,78607.0,127109,133448.0,147703,148450.0,152055,37143.0,37143,105000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),37232.0,37232,92016.0,102703,56837.0,63256,112548.0,112548,50576.0,57731,89358.0,106817,133379.0,152199,156519.0,156519,39886.0,39886,75000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),37263.0,37618,70117.0,75145,59354.0,63490,59438.0,59438,61439.0,63764,110986.0,127744,144156.0,147792,151817.0,152042,38451.0,40290,85000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,37338.0,38237,88246.0,125363,63465.0,69721,143746.0,143746,63343.0,81395,144725.0,144725,150547.0,153441,152700.0,155616,41181.0,49233,110000,JNTUH
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,37433.0,39372,99329.0,99329,65077.0,87576,100524.0,100524,62396.0,76358,50108.0,50108,114454.0,148567,149274.0,155914,46502.0,54388,78000,OU
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,37515.0,53235,110184.0,110950,72123.0,86478,64572.0,64572,72902.0,73640,109600.0,109600,154887.0,155863,153480.0,154882,51346.0,57419,75000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,37634.0,37634,120800.0,121808,70892.0,82784,37634.0,37634,68888.0,68888,77574.0,77574,155018.0,155018,139579.0,154609,49780.0,51747,85000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),37657.0,40360,92666.0,124320,63241.0,71934,102171.0,102171,53949.0,56035,93463.0,104839,154593.0,154593,154368.0,156028,38017.0,40360,100000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,37718.0,37718,105269.0,105269,131105.0,137220,119104.0,119104,128664.0,132295,126355.0,126355,154750.0,155030,155073.0,155073,91768.0,129868,120000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,37931.0,37931,74379.0,130579,58018.0,77313,37931.0,37931,51156.0,51156,86202.0,91656,148970.0,148970,152607.0,152607,40549.0,40549,105000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),38134.0,38134,89026.0,130107,73745.0,76176,38134.0,38134,60244.0,71769,116086.0,116086,122497.0,148529,126933.0,149515,39475.0,41841,120000,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,CIV,CIVIL ENGINEERING,38238.0,38238,134299.0,134299,38238.0,38238,38238.0,38238,38238.0,38238,38238.0,38238,150254.0,150254,38238.0,156416,38238.0,38238,68000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),38308.0,40878,81911.0,89135,69515.0,78722,88880.0,88880,68192.0,72485,102080.0,109644,120270.0,148638,154670.0,155517,38500.0,40878,90000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),38854.0,38854,104844.0,138221,68819.0,75861,61129.0,61129,61973.0,73647,70396.0,144115,151291.0,153072,156722.0,156722,45843.0,49507,115000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),38885.0,53856,118606.0,136216,75979.0,86628,70559.0,70559,67018.0,68166,136865.0,140095,156525.0,156525,153084.0,156114,47301.0,53856,115000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,38976.0,48522,139516.0,142373,89654.0,94656,82897.0,98153,83545.0,96097,123063.0,135068,155713.0,155982,156703.0,156703,77160.0,91818,85000,JNTUH
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),39027.0,55388,129012.0,140421,144898.0,144898,39027.0,55388,113407.0,118514,86961.0,131892,151128.0,151128,120849.0,138634,144919.0,144919,65000,JNTUH
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,BIO,BIO-TECHNOLOGY,39038.0,45165,91354.0,91354,85535.0,85535,39038.0,45165,68796.0,68796,39038.0,64700,123436.0,136464,39038.0,155556,80291.0,80291,140000,OU
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),39177.0,43501,95686.0,95686,67458.0,91008,63489.0,63489,63020.0,70765,99954.0,141615,148685.0,149259,151769.0,154483,42769.0,45119,100000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),39249.0,41490,79511.0,99246,60837.0,60973,115242.0,115242,53517.0,61336,117367.0,143437,148320.0,153337,155631.0,156064,40578.0,41490,75000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,INF,INFORMATION TECHNOLOGY,39291.0,39291,108541.0,122812,99897.0,110554,39291.0,39291,92227.0,103161,144333.0,144333,151397.0,154852,151298.0,151802,56364.0,59690,70000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),39370.0,39370,112175.0,126688,85829.0,89926,39370.0,106204,74917.0,87569,145568.0,145568,154465.0,155794,151968.0,154384,48900.0,53565,80000,JNTUH
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,HNK,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,39607.0,39607,144706.0,144706,142335.0,142335,39607.0,39607,128447.0,128447,39607.0,39607,153577.0,153577,127769.0,127769,39607.0,124925,45000,KU
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AUT,AUTOMOBILE ENGINEERING,39644.0,98980,101396.0,101396,84622.0,146044,52050.0,98980,86672.0,98980,102412.0,102412,152945.0,152945,147960.0,147960,75103.0,98980,135000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,39776.0,39776,93913.0,125047,58840.0,63423,133813.0,133813,49566.0,60979,89363.0,115253,130542.0,140224,131458.0,152515,39776.0,39776,115000,JNTUH
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,39886.0,39886,70614.0,80995,50136.0,50501,46820.0,122750,60398.0,60398,64565.0,64565,80565.0,80565,102609.0,102609,39886.0,54270,125000,KU
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,39909.0,56768,103519.0,140958,122239.0,122239,96804.0,96804,104469.0,104469,114338.0,146441,155933.0,156854,154098.0,155904,55753.0,80572,70000,JNTUH
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,40102.0,65375,141802.0,141802,76294.0,76294,40102.0,65375,58464.0,79692,40102.0,74426,151703.0,155950,153680.0,153680,51889.0,65375,110000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,40222.0,40473,93018.0,122024,64640.0,71091,108314.0,108314,72083.0,77925,138325.0,138325,133692.0,138725,123687.0,148291,45994.0,48085,115000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,40414.0,43293,100209.0,105853,75630.0,75630,61592.0,61592,59399.0,79450,140749.0,146682,130057.0,149760,129426.0,138031,42165.0,43293,120000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CIV,CIVIL ENGINEERING,40463.0,87733,144120.0,144120,83834.0,122118,115010.0,115010,86081.0,97055,74152.0,103612,148943.0,152350,90509.0,152573,139148.0,139148,50000,JNTUH
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,40492.0,40492,107646.0,107646,137970.0,137970,40492.0,40492,95618.0,95618,139486.0,139486,140208.0,152297,153652.0,155185,68931.0,80903,90000,JNTUH
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),40545.0,40545,82001.0,90265,56921.0,56931,128630.0,128630,52403.0,52676,72475.0,75156,131189.0,135487,148289.0,155319,42772.0,42772,110000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,40670.0,45057,102538.0,102538,72352.0,78234,40670.0,45057,67769.0,67769,130789.0,130789,134582.0,154046,141647.0,141647,43959.0,45057,100000,JNTUH
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,COED,PVT,2010,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),40700.0,40700,107379.0,128718,110907.0,123349,40700.0,40700,119493.0,120626,141280.0,141280,152202.0,152461,150744.0,152172,64922.0,76839,60000,JNTUH
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CHE,CHEMICAL ENGINEERING,40767.0,46219,85759.0,85759,119164.0,119164,40767.0,107404,87561.0,105750,120772.0,120772,138239.0,146886,139043.0,139043,67520.0,121003,140000,OU
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,40808.0,51825,123407.0,142786,77564.0,93663,58803.0,58803,72988.0,92332,60276.0,146593,137616.0,152832,152354.0,152354,45796.0,51825,115000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,40856.0,46664,84218.0,84218,63339.0,82975,64270.0,64270,67430.0,75576,99620.0,130022,130771.0,144814,154831.0,154831,46722.0,46722,120000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),40870.0,40870,91522.0,111037,62329.0,71541,40870.0,65667,57596.0,62401,108361.0,135632,147096.0,153279,155197.0,156307,40870.0,41662,100000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),40944.0,42534,89985.0,142350,76226.0,80554,40944.0,135374,69993.0,78693,128687.0,139782,147772.0,156689,152502.0,154064,42148.0,46713,90000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,INF,INFORMATION TECHNOLOGY,41471.0,45658,126865.0,145407,86222.0,94630,60689.0,63735,83109.0,90951,111451.0,111451,151343.0,151343,153914.0,156211,45089.0,47493,110000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,41961.0,41961,89696.0,134038,83336.0,83336,85832.0,85832,71519.0,136964,91583.0,91583,94576.0,139675,97000.0,155964,41961.0,86864,150000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,42101.0,42101,104116.0,104116,69842.0,96553,42101.0,42101,51199.0,83077,124249.0,124249,141110.0,150834,136731.0,155881,46574.0,46574,85000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,42243.0,51149,107039.0,107039,79604.0,93248,67949.0,67949,68155.0,77761,128625.0,143632,146905.0,153397,126291.0,151122,50500.0,51149,115000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),42296.0,42517,80902.0,107036,62714.0,71321,56527.0,56527,57150.0,57150,110064.0,116853,149839.0,149839,150272.0,154637,42296.0,45946,85000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,42323.0,70027,128485.0,141225,110573.0,145926,101754.0,101754,144026.0,144026,51557.0,125604,146812.0,146812,148811.0,148811,69030.0,126377,160000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,42705.0,57595,117992.0,132996,72548.0,128185,42705.0,57595,110586.0,110586,92199.0,119519,148433.0,155548,144515.0,147535,51786.0,94211,130000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),42707.0,101662,146012.0,146012,137579.0,144501,121300.0,121300,120959.0,129337,142841.0,146093,155619.0,155619,156594.0,156811,99749.0,105657,68000,JNTUH
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,42869.0,42869,80547.0,119229,68230.0,83284,60417.0,60417,60382.0,63502,102247.0,102247,114553.0,147428,127697.0,153232,49649.0,58956,95000,JNTUH
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,42925.0,42925,114216.0,114216,119625.0,119625,102869.0,102869,98090.0,104766,144846.0,144846,137418.0,148851,96622.0,103699,88067.0,111955,72000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,43007.0,43007,103834.0,103834,118622.0,118622,43007.0,43007,120969.0,125239,43007.0,122491,156743.0,156743,118319.0,137474,67815.0,98400,70000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),43200.0,54139,80727.0,80727,75658.0,83766,43200.0,54139,66853.0,81142,117476.0,117476,128155.0,140615,137478.0,150477,43200.0,54139,115000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43215.0,48354,108241.0,111373,66569.0,74677,69983.0,69983,66816.0,70054,118567.0,128930,148148.0,152646,153291.0,156049,43342.0,48646,110000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,43311.0,43311,92800.0,94921,84898.0,84898,77385.0,77385,83989.0,83989,90077.0,90077,127799.0,148274,140961.0,147866,61065.0,86115,105000,JNTUH
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),43467.0,43467,143938.0,143938,86540.0,86540,43467.0,43467,55539.0,88813,52685.0,78532,150119.0,152727,140067.0,140067,43467.0,44281,62000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43490.0,45743,117554.0,123829,83870.0,83870,63855.0,72205,71782.0,101197,136781.0,136781,149347.0,149379,152019.0,152019,51098.0,57048,85000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),43589.0,43589,103196.0,124653,96178.0,99989,43589.0,96977,79434.0,96427,113336.0,113336,136723.0,136723,148845.0,153601,64287.0,73003,80000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,43648.0,43648,111128.0,135312,87955.0,88946,102279.0,102279,77788.0,90207,108639.0,136744,126529.0,126529,147427.0,153515,52523.0,53206,70000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,43750.0,43750,132247.0,132247,70094.0,139726,43750.0,43750,80542.0,117860,134252.0,134252,128249.0,128249,116295.0,117033,86928.0,91233,130000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,43770.0,43770,108961.0,113723,83866.0,90292,73126.0,73126,78346.0,78346,98017.0,120370,123065.0,152954,147489.0,154406,49777.0,53114,100000,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,43778.0,43778,140560.0,140560,143300.0,153088,43778.0,43778,122798.0,122798,139775.0,139775,148625.0,148625,135907.0,153447,43778.0,135976,115000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,43814.0,43814,69696.0,69696,68812.0,113448,43814.0,43814,77109.0,94695,127950.0,127950,148993.0,154865,126808.0,149252,43814.0,89659,150000,JNTUH
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,44073.0,45968,133059.0,138720,91315.0,103007,44073.0,119081,96162.0,109971,113934.0,113934,151642.0,153720,154808.0,154808,100635.0,100635,65000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,44230.0,44230,123143.0,123143,77927.0,77927,126633.0,126633,73176.0,84219,131556.0,131556,105208.0,150176,154185.0,154185,50659.0,53045,100000,JNTUH
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,COED,PVT,2010,CSE,COMPUTER SCIENCE AND ENGINEERING,44341.0,44341,69685.0,73976,84856.0,84856,77419.0,77419,70588.0,96032,113924.0,140029,128220.0,128220,126834.0,127777,45303.0,57243,60000,JNTUH
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,44634.0,44634,89382.0,95277,71170.0,91807,68167.0,69537,65686.0,77979,92665.0,99501,119166.0,125140,150022.0,150022,46004.0,48948,95000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44780.0,44780,114823.0,114823,82007.0,91264,44780.0,90513,80935.0,85175,44780.0,101476,153377.0,153377,151510.0,151510,52530.0,54658,90000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,44795.0,54357,117703.0,143521,74004.0,91977,112695.0,112695,71850.0,78076,106197.0,106197,140631.0,152891,152770.0,152770,46042.0,54357,110000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,BIO,BIO-TECHNOLOGY,44808.0,44808,129910.0,129910,73903.0,98525,44808.0,44808,68311.0,68311,85567.0,85567,122852.0,122852,104078.0,152859,98679.0,126244,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),44854.0,71628,136875.0,141897,74837.0,80815,44854.0,71628,80962.0,92762,132171.0,132171,154075.0,154075,153822.0,153822,68965.0,71628,100000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),44867.0,46012,112001.0,112001,85480.0,90801,44867.0,87949,76434.0,89301,138012.0,138012,153197.0,153197,153751.0,153751,56735.0,56735,95000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),44977.0,50277,86050.0,91409,61492.0,61492,69964.0,69964,69622.0,74491,116340.0,130846,150953.0,154819,155701.0,155701,44977.0,50277,106000,JNTUH
