Inst Code,INSTITUTE NAME,Place,Dist Code,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH CODE,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,MEC,MECHANICAL ENGINEERING,70347.0,70347.0,129154.0,129154.0,109197.0,134383.0,117482.0,117482.0,70347.0,70347.0,70347.0,133444.0,147449.0,177615.0,166930.0,166930.0,80688.0,80688.0,120000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CIV,CIVIL ENGINEERING,115473.0,115473.0,115473.0,143693.0,151376.0,151376.0,115473.0,115473.0,146476.0,146476.0,156814.0,164271.0,175359.0,178601.0,177024.0,177024.0,152072.0,152072.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),64902.0,64902.0,140044.0,140044.0,104064.0,107335.0,64902.0,64902.0,107094.0,107094.0,76451.0,103155.0,168939.0,169130.0,172587.0,179496.0,98188.0,99494.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CSE,COMPUTER SCIENCE AND ENGINEERING,68905.0,80855.0,158847.0,158847.0,121281.0,121281.0,79927.0,88713.0,108554.0,108554.0,131738.0,131738.0,165636.0,165636.0,174986.0,176373.0,92246.0,101918.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),47045.0,47045.0,126114.0,156232.0,107397.0,118016.0,47045.0,47045.0,108511.0,108511.0,104323.0,104323.0,167323.0,169095.0,176481.0,176481.0,84662.0,110051.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81092.0,81092.0,146015.0,146015.0,113699.0,124163.0,81092.0,81092.0,104106.0,104106.0,155464.0,155464.0,127695.0,170441.0,103339.0,103339.0,81092.0,116681.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,MEC,MECHANICAL ENGINEERING,126729.0,126729.0,149773.0,149773.0,160228.0,160228.0,126729.0,126729.0,134423.0,134423.0,157647.0,157647.0,179535.0,179535.0,138406.0,138406.0,126950.0,126950.0,70000.0,JNTUH
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,23429.0,,68334.0,,43941.0,,107379.0,,35984.0,,65629.0,,102319.0,,140926.0,,27485.0,70000.0,OU
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),24895.0,25427.0,63350.0,73042.0,45000.0,45000.0,38324.0,38324.0,37998.0,37998.0,106239.0,106239.0,110300.0,110300.0,156393.0,160157.0,28338.0,28338.0,70000.0,OU
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CIV,CIVIL ENGINEERING,73600.0,73600.0,159138.0,159138.0,138932.0,138932.0,73600.0,73600.0,106307.0,145868.0,150785.0,150785.0,165315.0,169709.0,153521.0,153521.0,127621.0,127621.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),16890.0,16890.0,68030.0,68030.0,37675.0,41915.0,123547.0,123547.0,36276.0,36276.0,67430.0,68112.0,80147.0,80147.0,100003.0,109285.0,27214.0,27214.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CSE,COMPUTER SCIENCE AND ENGINEERING,21236.0,21236.0,55648.0,59467.0,35609.0,35609.0,63547.0,63547.0,33857.0,33857.0,60504.0,60504.0,67071.0,68815.0,74152.0,80075.0,22815.0,25527.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),22909.0,24130.0,52641.0,67632.0,39533.0,39533.0,22909.0,24130.0,34921.0,36676.0,68605.0,72555.0,76767.0,78504.0,96213.0,102864.0,26494.0,26494.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,22258.0,31009.0,91350.0,91350.0,47065.0,65975.0,53766.0,53766.0,53046.0,53046.0,99744.0,99744.0,111582.0,111582.0,98974.0,139352.0,39297.0,39297.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66216.0,66216.0,149346.0,157308.0,111746.0,114051.0,81783.0,81783.0,80175.0,99921.0,133618.0,133618.0,159842.0,170089.0,150175.0,150175.0,78726.0,78726.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,INF,INFORMATION TECHNOLOGY,30058.0,30058.0,76525.0,85694.0,51688.0,51688.0,30058.0,30058.0,48405.0,48405.0,97289.0,97289.0,102109.0,102109.0,112139.0,132343.0,32346.0,32346.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,MEC,MECHANICAL ENGINEERING,38099.0,38099.0,155639.0,155639.0,134326.0,140376.0,38099.0,115060.0,114574.0,149573.0,99211.0,99211.0,167562.0,179343.0,169363.0,170344.0,100348.0,154187.0,120000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,8734.0,,21624.0,,11812.0,,16345.0,,11762.0,,19541.0,,36314.0,,51937.0,,9268.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,6786.0,,15820.0,,9440.0,,22652.0,,8233.0,,16567.0,,28825.0,,42908.0,,7490.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),,7931.0,,17437.0,,10981.0,,17655.0,,10623.0,,13864.0,,32668.0,,46594.0,,8163.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,12300.0,,31884.0,,18461.0,,59370.0,,17859.0,,36982.0,,54278.0,,67401.0,,13114.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,27497.0,,77696.0,,47336.0,,40051.0,,44924.0,,53648.0,,123189.0,,102642.0,,32723.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,ETM,ELECTRONICS AND TELEMATICS,,24268.0,,87848.0,,36468.0,,43867.0,,34082.0,,63430.0,,129111.0,,149974.0,,29535.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,INF,INFORMATION TECHNOLOGY,,10144.0,,23802.0,,13483.0,,41018.0,,12448.0,,22018.0,,49367.0,,61549.0,,10548.0,100000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CIV,CIVIL ENGINEERING,25760.0,25760.0,66935.0,66935.0,52231.0,57069.0,25760.0,25760.0,60719.0,74293.0,43515.0,43515.0,72657.0,72657.0,73612.0,126084.0,26987.0,69384.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8151.0,8801.0,19267.0,24936.0,10361.0,14453.0,23717.0,23717.0,10082.0,13859.0,18630.0,27575.0,33492.0,45719.0,37252.0,37252.0,8898.0,8898.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7213.0,7694.0,18857.0,18857.0,9865.0,11179.0,27020.0,27020.0,8938.0,10421.0,18628.0,18628.0,31244.0,31604.0,31670.0,37940.0,7379.0,8774.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,5870.0,6424.0,13261.0,15831.0,7905.0,8594.0,10340.0,10340.0,6828.0,8150.0,11725.0,21341.0,23828.0,25926.0,25158.0,31675.0,6490.0,7211.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),6554.0,7603.0,15826.0,16739.0,9283.0,9538.0,6554.0,31831.0,8099.0,9235.0,14417.0,14417.0,28793.0,30885.0,28940.0,34458.0,6999.0,8190.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,7076.0,9020.0,23173.0,23173.0,11666.0,15589.0,24865.0,24865.0,12388.0,12388.0,24574.0,27987.0,34743.0,36125.0,34324.0,46618.0,8767.0,9093.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,16459.0,19035.0,50157.0,50157.0,32500.0,32500.0,16459.0,19035.0,28937.0,39229.0,16459.0,19035.0,68793.0,68793.0,52773.0,52773.0,16459.0,20028.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,MEC,MECHANICAL ENGINEERING,28436.0,28436.0,85689.0,85689.0,53025.0,92894.0,28436.0,28436.0,42731.0,46052.0,74632.0,74632.0,90595.0,99132.0,80497.0,165036.0,42180.0,42180.0,130000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,98195.0,98195.0,145528.0,147879.0,120279.0,124369.0,98195.0,98195.0,108483.0,134255.0,98195.0,98195.0,166726.0,174458.0,157823.0,179998.0,126276.0,134640.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),32818.0,32886.0,71380.0,91069.0,54751.0,61427.0,125607.0,162596.0,49728.0,49728.0,106865.0,106865.0,98715.0,98715.0,102751.0,134056.0,38832.0,38872.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),26674.0,29198.0,68126.0,70789.0,48986.0,51580.0,26674.0,29198.0,48149.0,48149.0,80133.0,91485.0,87222.0,94701.0,94823.0,116657.0,34149.0,35355.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,23710.0,24249.0,55481.0,55481.0,41817.0,47843.0,154638.0,154638.0,40487.0,40487.0,69904.0,69904.0,77660.0,77660.0,72764.0,77762.0,31636.0,31867.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),23775.0,23775.0,58984.0,69669.0,44569.0,49351.0,126222.0,126222.0,38567.0,44604.0,72609.0,72609.0,80786.0,83518.0,88080.0,100439.0,30693.0,32044.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),41098.0,41098.0,83577.0,83577.0,65716.0,73841.0,60383.0,60383.0,60270.0,68209.0,88039.0,88039.0,133684.0,136080.0,153943.0,153943.0,44287.0,51888.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44448.0,44448.0,109944.0,121496.0,65381.0,76965.0,94596.0,94596.0,66517.0,66517.0,100729.0,152076.0,135336.0,137367.0,129305.0,164951.0,54584.0,54584.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,61541.0,61541.0,112558.0,162244.0,112122.0,115134.0,61541.0,61541.0,106880.0,106880.0,145814.0,145814.0,163582.0,171321.0,151753.0,177370.0,93530.0,93530.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,INF,INFORMATION TECHNOLOGY,34980.0,34980.0,95876.0,95876.0,59603.0,65188.0,48557.0,48557.0,56800.0,56800.0,107228.0,107228.0,115369.0,122837.0,122846.0,167606.0,40357.0,40429.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,47572.0,150808.0,149525.0,150808.0,146915.0,160772.0,47572.0,150808.0,115526.0,150808.0,148743.0,150808.0,170623.0,172125.0,167177.0,180409.0,102608.0,150808.0,120000.0,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37430.0,37430.0,90264.0,90264.0,58549.0,61454.0,121800.0,121800.0,58262.0,62594.0,91413.0,154509.0,118448.0,132841.0,146676.0,177098.0,42155.0,43456.0,90000.0,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,29725.0,29725.0,88008.0,88008.0,47043.0,49202.0,29725.0,29725.0,50540.0,50814.0,62043.0,99426.0,97491.0,97491.0,128411.0,156588.0,37334.0,37393.0,90000.0,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),34112.0,34162.0,89087.0,89087.0,53653.0,53653.0,99410.0,99410.0,56799.0,56799.0,81147.0,123677.0,108832.0,108832.0,149031.0,168022.0,38797.0,40717.0,90000.0,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,39604.0,39604.0,94149.0,114427.0,63668.0,64959.0,39604.0,39604.0,60132.0,60132.0,117107.0,117107.0,145104.0,145104.0,166870.0,179816.0,42352.0,49282.0,90000.0,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,57451.0,57451.0,57451.0,156324.0,90757.0,92733.0,71339.0,71339.0,93398.0,108145.0,57451.0,91792.0,139932.0,139932.0,167461.0,169183.0,79717.0,79717.0,90000.0,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,68141.0,68141.0,108770.0,108770.0,119872.0,127656.0,68141.0,112047.0,95807.0,121738.0,68141.0,68141.0,165076.0,165473.0,171743.0,171743.0,96893.0,96893.0,90000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,133700.0,133700.0,157080.0,157080.0,156907.0,178891.0,133700.0,133700.0,133700.0,133700.0,133700.0,138542.0,176150.0,176150.0,179394.0,179394.0,150413.0,153163.0,66000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),57762.0,57762.0,143880.0,157670.0,107554.0,118722.0,106421.0,106421.0,103249.0,103249.0,154050.0,154050.0,168139.0,170574.0,176339.0,177422.0,83173.0,84054.0,66000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,59387.0,59387.0,143472.0,157841.0,105991.0,105991.0,119024.0,119024.0,98745.0,98745.0,154354.0,161965.0,167879.0,168700.0,169684.0,178090.0,78975.0,100790.0,66000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),46092.0,46092.0,156290.0,156290.0,115941.0,121588.0,71451.0,71451.0,108061.0,108061.0,140325.0,140325.0,168895.0,173014.0,176537.0,177333.0,92544.0,106332.0,66000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),91312.0,91312.0,136411.0,161681.0,129468.0,132146.0,91312.0,91312.0,118168.0,118168.0,134288.0,155731.0,175980.0,175980.0,178744.0,178744.0,100866.0,119100.0,66000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,58102.0,75928.0,156261.0,156261.0,120062.0,120062.0,58102.0,106495.0,107782.0,112189.0,142232.0,142232.0,170109.0,172301.0,176377.0,178312.0,102380.0,102380.0,66000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,121535.0,121535.0,149867.0,149867.0,121535.0,121535.0,121535.0,121535.0,121995.0,138840.0,146920.0,146920.0,173753.0,173753.0,172521.0,175414.0,131474.0,142341.0,66000.0,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,70241.0,70241.0,158205.0,158205.0,143204.0,160076.0,70241.0,70241.0,70241.0,159946.0,70241.0,70241.0,177933.0,178647.0,179153.0,179153.0,99491.0,144661.0,66000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,ANE,AERONAUTICAL ENGINEERING,24054.0,30108.0,35318.0,48278.0,31212.0,31212.0,24054.0,85521.0,28929.0,44226.0,44748.0,44748.0,39416.0,56887.0,83307.0,83307.0,26891.0,30728.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,CIV,CIVIL ENGINEERING,40260.0,58896.0,107008.0,153044.0,67921.0,67921.0,40260.0,58896.0,79999.0,79999.0,40260.0,75815.0,135083.0,165016.0,103872.0,103872.0,84688.0,84688.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),15431.0,15431.0,39950.0,41519.0,23036.0,24120.0,15431.0,15431.0,21284.0,22174.0,40847.0,40847.0,56619.0,56619.0,46060.0,85960.0,16410.0,16656.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,CSE,COMPUTER SCIENCE AND ENGINEERING,14456.0,14456.0,33420.0,33420.0,21758.0,21758.0,54415.0,72046.0,19381.0,21794.0,36677.0,40638.0,53760.0,58201.0,61759.0,63825.0,15743.0,15743.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),15112.0,15112.0,37037.0,37037.0,22944.0,22944.0,75505.0,75505.0,20559.0,23034.0,38705.0,47155.0,57636.0,58573.0,62839.0,85392.0,16023.0,16023.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,19849.0,19874.0,49912.0,49912.0,32795.0,32795.0,19849.0,79321.0,30942.0,33028.0,66538.0,81679.0,73813.0,73813.0,69470.0,104224.0,22003.0,22003.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,36411.0,36411.0,79008.0,94365.0,46399.0,46399.0,36411.0,36411.0,41100.0,63928.0,36411.0,36411.0,89639.0,89914.0,87343.0,158629.0,50645.0,50645.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,INF,INFORMATION TECHNOLOGY,17397.0,17472.0,43682.0,46655.0,26074.0,26978.0,143737.0,143737.0,25370.0,25493.0,52562.0,64548.0,67197.0,67197.0,79202.0,91268.0,18176.0,18176.0,101000.0,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000.0,MEC,MECHANICAL ENGINEERING,42939.0,42939.0,107953.0,107953.0,90485.0,128651.0,42939.0,42939.0,60013.0,102343.0,100531.0,100531.0,119105.0,123646.0,153415.0,153415.0,66724.0,66724.0,101000.0,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,158124.0,62000.0,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,67330.0,67330.0,139639.0,139639.0,114116.0,114116.0,67330.0,67330.0,126754.0,126754.0,121187.0,148965.0,178151.0,178151.0,179669.0,179669.0,128239.0,128239.0,62000.0,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),74493.0,74493.0,129614.0,133867.0,123281.0,123281.0,74493.0,74493.0,102423.0,133202.0,122568.0,126993.0,165839.0,165839.0,128991.0,180190.0,155067.0,155067.0,62000.0,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,77938.0,77938.0,164660.0,164660.0,162789.0,162789.0,77938.0,133151.0,148719.0,148719.0,162856.0,162856.0,179408.0,179408.0,177500.0,177500.0,150514.0,156116.0,62000.0,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,32217.0,61315.0,32217.0,61315.0,164376.0,164376.0,32217.0,61315.0,156146.0,156146.0,157167.0,157167.0,130036.0,130036.0,32217.0,61315.0,32217.0,157087.0,62000.0,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,128319.0,62000.0,JNTUH
